date,category,region,store_size,month,day_of_week,is_weekend,promotion,footfall,avg_basket,discount_pct,sales
2028-03-11,Sports,Central,Medium,3,5,1,0,65,9.95,18.6,573.87
2028-03-12,Groceries,South,Large,3,6,1,1,202,8.34,5.4,1793.26
2028-03-13,Groceries,West,Medium,3,0,0,0,86,9.33,7.0,789.1
2028-03-14,Sports,North,Large,3,1,0,0,74,9.1,18.9,551.79
2028-03-15,Electronics,South,Small,3,2,0,1,38,9.27,13.8,512.4
2028-03-16,Sports,East,Small,3,3,0,1,45,11.55,16.2,622.84
2028-03-17,Sports,East,Medium,3,4,0,0,42,9.4,16.9,339.29
2028-03-18,Clothing,North,Large,3,5,1,1,79,11.62,8.9,936.99
2028-03-19,Sports,North,Medium,3,6,1,0,48,9.11,16.9,347.63
2028-03-20,Clothing,Central,Small,3,0,0,1,45,8.94,7.0,466.66
2028-03-21,Groceries,East,Medium,3,1,0,0,73,11.19,19.6,679.47
2028-03-22,Home & Garden,West,Small,3,2,0,0,36,12.42,8.8,390.49
2028-03-23,Home & Garden,North,Large,3,3,0,0,62,8.69,20.8,437.14
2028-03-24,Groceries,North,Small,3,4,0,0,69,11.84,14.6,680.94
2028-03-25,Clothing,West,Small,3,5,1,1,52,8.8,26.3,472.37
2028-03-26,Home & Garden,South,Small,3,6,1,0,82,9.4,13.1,623.8
2028-03-27,Groceries,East,Large,3,0,0,1,185,12.97,3.3,2370.5
2028-03-28,Groceries,East,Large,3,1,0,1,166,10.33,29.7,1382.11
2028-03-29,Electronics,Central,Large,3,2,0,1,229,7.84,23.7,1636.5
2028-03-30,Home & Garden,South,Small,3,3,0,1,104,9.35,4.8,981.2
2028-03-31,Sports,Central,Large,3,4,0,1,45,8.12,23.0,464.88
2028-04-01,Home & Garden,East,Large,4,5,1,1,92,12.19,16.0,960.11
2028-04-02,Home & Garden,East,Medium,4,6,1,0,78,10.56,18.7,620.36
2028-04-03,Electronics,Central,Medium,4,0,0,1,107,10.34,24.0,928.51
2028-04-04,Electronics,East,Small,4,1,0,1,94,8.09,22.9,804.3
2028-04-05,Clothing,South,Small,4,2,0,0,49,11.93,11.3,533.49
2028-04-06,Electronics,South,Medium,4,3,0,0,152,8.36,19.7,1045.3
2028-04-07,Groceries,West,Medium,4,4,0,1,130,9.98,29.5,1176.98
2028-04-08,Sports,West,Medium,4,5,1,0,72,9.04,12.8,561.21
2028-04-09,Groceries,South,Large,4,6,1,1,266,10.01,14.2,2327.42
2028-04-10,Clothing,East,Small,4,0,0,1,70,8.15,11.1,625.84
2028-04-11,Home & Garden,East,Small,4,1,0,0,45,8.89,16.1,356.99
2028-04-12,Clothing,South,Medium,4,2,0,0,68,9.78,14.8,569.83
2028-04-13,Home & Garden,West,Medium,4,3,0,0,75,12.99,14.8,768.47
2028-04-14,Groceries,East,Large,4,4,0,0,342,9.6,27.4,2255.49
2028-04-15,Home & Garden,North,Large,4,5,1,1,147,10.34,16.9,1446.35
2028-04-16,Home & Garden,East,Small,4,6,1,0,58,7.89,19.3,395.64
2028-04-17,Home & Garden,North,Small,4,0,0,0,72,8.56,12.5,556.14
2028-04-18,Sports,West,Large,4,1,0,1,103,8.23,29.5,706.04
2028-04-19,Electronics,South,Large,4,2,0,1,152,8.85,24.3,1070.14
2028-04-20,Electronics,West,Large,4,3,0,1,157,11.78,5.0,1790.56
2028-04-21,Home & Garden,Central,Small,4,4,0,0,65,10.24,7.8,675.77
2028-04-22,Home & Garden,East,Large,4,5,1,0,196,9.14,16.4,1472.63
2028-04-23,Home & Garden,West,Medium,4,6,1,0,70,9.65,26.0,470.63
2028-04-24,Home & Garden,Central,Medium,4,0,0,1,112,9.89,4.2,1292.87
2028-04-25,Clothing,West,Small,4,1,0,1,54,8.82,10.5,524.37
2028-04-26,Sports,West,Medium,4,2,0,1,49,9.63,6.3,594.91
2028-04-27,Groceries,Central,Small,4,3,0,0,161,8.16,29.4,1017.86
2028-04-28,Groceries,North,Large,4,4,0,1,184,10.18,12.9,1951.94
2028-04-29,Clothing,North,Large,4,5,1,0,93,9.52,9.9,750.07
2028-04-30,Electronics,Central,Medium,4,6,1,0,116,10.74,6.0,1198.2
2028-05-01,Electronics,East,Small,5,0,0,0,66,9.71,8.1,554.63
2028-05-02,Sports,South,Small,5,1,0,0,16,12.18,29.3,138.86
2028-05-03,Groceries,Central,Small,5,2,0,1,165,8.09,17.9,1316.3
2028-05-04,Electronics,East,Small,5,3,0,0,79,9.26,26.0,564.92
2028-05-05,Sports,Central,Small,5,4,0,1,30,11.74,11.3,408.1
2028-05-06,Sports,North,Small,5,5,1,1,35,9.39,13.8,390.55
2028-05-07,Electronics,South,Small,5,6,1,0,66,8.34,0.9,557.66
2028-05-08,Electronics,East,Large,5,0,0,0,166,11.57,3.9,1819.61
2028-05-09,Sports,South,Medium,5,1,0,1,63,11.07,0.6,826.11
2028-05-10,Sports,East,Large,5,2,0,1,51,10.48,20.5,570.92
2028-05-11,Sports,East,Medium,5,3,0,0,47,9.61,1.8,433.04
2028-05-12,Clothing,West,Medium,5,4,0,1,74,12.9,10.2,911.82
2028-05-13,Home & Garden,Central,Large,5,5,1,0,112,13.27,29.1,983.62
2028-05-14,Clothing,South,Medium,5,6,1,0,63,9.15,4.8,535.2
2028-05-15,Electronics,East,Large,5,0,0,0,153,10.79,18.8,1273.62
2028-05-16,Home & Garden,South,Small,5,1,0,1,103,9.72,27.5,848.46
2028-05-17,Groceries,East,Large,5,2,0,1,285,9.01,2.6,2822.36
2028-05-18,Groceries,Central,Large,5,3,0,1,299,9.26,13.7,2389.53
2028-05-19,Groceries,South,Small,5,4,0,0,132,10.03,4.1,1269.36
2028-05-20,Groceries,West,Small,5,5,1,0,91,11.34,20.4,799.88
2028-05-21,Electronics,East,Medium,5,6,1,1,79,11.04,19.0,917.53
2028-05-22,Sports,South,Large,5,0,0,0,125,9.41,25.2,925.07
2028-05-23,Sports,West,Small,5,1,0,0,29,8.51,13.5,216.45
2028-05-24,Electronics,East,Large,5,2,0,1,106,8.42,10.0,959.01
2028-05-25,Clothing,North,Large,5,3,0,1,67,11.84,27.6,716.42
2028-05-26,Home & Garden,East,Large,5,4,0,0,165,8.84,16.0,1300.47
2028-05-27,Electronics,West,Small,5,5,1,0,64,11.52,4.4,673.27
2028-05-28,Home & Garden,West,Small,5,6,1,0,56,9.71,3.7,494.89
2028-05-29,Groceries,East,Small,5,0,0,1,150,8.49,29.3,1103.28
2028-05-30,Sports,West,Medium,5,1,0,0,48,8.33,15.5,355.02
2028-05-31,Groceries,West,Small,5,2,0,0,103,12.6,21.3,1001.01
2028-06-01,Sports,East,Large,6,3,0,0,85,10.82,6.0,928.78
2028-06-02,Home & Garden,South,Small,6,4,0,1,50,9.93,10.7,628.44
2028-06-03,Electronics,North,Large,6,5,1,0,175,8.98,23.3,1338.07
2028-06-04,Sports,East,Large,6,6,1,0,33,12.58,14.9,347.15
2028-06-05,Clothing,Central,Medium,6,0,0,1,54,12.04,13.8,683.99
2028-06-06,Clothing,Central,Small,6,1,0,0,45,10.03,23.2,355.25
2028-06-07,Clothing,East,Medium,6,2,0,1,84,11.46,27.8,741.96
2028-06-08,Groceries,South,Large,6,3,0,1,257,9.7,19.9,2185.35
2028-06-09,Home & Garden,North,Small,6,4,0,1,39,8.8,0.0,420.45
2028-06-10,Sports,East,Medium,6,5,1,0,62,8.33,1.8,568.67
2028-06-11,Clothing,West,Large,6,6,1,1,145,11.02,3.8,1628.58
2028-06-12,Home & Garden,East,Large,6,0,0,1,134,9.46,26.1,1066.12
2028-06-13,Electronics,North,Small,6,1,0,1,62,9.99,29.7,499.17
2028-06-14,Electronics,West,Medium,6,2,0,0,54,12.05,5.6,630.12
2028-06-15,Home & Garden,North,Large,6,3,0,0,172,9.34,15.0,1280.54
2028-06-16,Groceries,East,Large,6,4,0,0,202,10.98,8.0,1977.55
2028-06-17,Home & Garden,East,Medium,6,5,1,1,55,12.21,6.5,684.18
2028-06-18,Home & Garden,North,Large,6,6,1,0,131,10.48,19.5,1131.57
2028-06-19,Sports,East,Medium,6,0,0,0,84,9.07,10.4,724.7
2028-06-20,Sports,Central,Medium,6,1,0,1,30,12.44,25.7,326.3
2028-06-21,Groceries,Central,Large,6,2,0,0,137,10.87,8.2,1334.93
2028-06-22,Clothing,Central,Large,6,3,0,0,126,9.36,6.6,1064.3
2028-06-23,Groceries,Central,Medium,6,4,0,1,119,10.26,0.1,1354.29
2028-06-24,Groceries,South,Small,6,5,1,0,113,11.21,4.8,1276.77
2028-06-25,Clothing,South,Medium,6,6,1,1,44,12.85,4.7,703.45
2028-06-26,Home & Garden,Central,Large,6,0,0,1,41,8.33,2.6,503.1
2028-06-27,Clothing,Central,Medium,6,1,0,0,31,8.69,13.6,253.12
2028-06-28,Groceries,North,Medium,6,2,0,0,148,9.51,2.7,1308.94
2028-06-29,Groceries,Central,Small,6,3,0,1,101,9.43,29.7,922.91
2028-06-30,Sports,North,Small,6,4,0,0,23,8.53,9.4,204.35
2028-07-01,Sports,East,Medium,7,5,1,0,32,11.71,16.6,322.91
2028-07-02,Sports,South,Small,7,6,1,1,25,9.1,9.2,377.88
2028-07-03,Groceries,West,Small,7,0,0,0,65,10.65,13.3,598.73
2028-07-04,Sports,North,Large,7,1,0,0,60,8.73,3.5,561.15
2028-07-05,Clothing,Central,Medium,7,2,0,1,46,9.35,26.2,358.9
2028-07-06,Electronics,Central,Medium,7,3,0,1,67,9.15,3.3,731.36
2028-07-07,Sports,East,Large,7,4,0,0,64,9.24,28.9,394.66
2028-07-08,Electronics,West,Large,7,5,1,1,136,9.35,12.4,1198.56
2028-07-09,Sports,North,Small,7,6,1,1,45,8.8,9.2,475.23
2028-07-10,Sports,South,Small,7,0,0,1,28,10.95,2.0,422.24
2028-07-11,Clothing,East,Large,7,1,0,0,86,11.35,27.9,653.03
2028-07-12,Clothing,East,Medium,7,2,0,1,52,11.41,17.1,678.28
2028-07-13,Groceries,Central,Medium,7,3,0,1,132,11.38,3.4,1532.56
2028-07-14,Groceries,East,Medium,7,4,0,0,115,10.83,29.4,822.07
2028-07-15,Home & Garden,East,Large,7,5,1,0,114,11.46,7.7,1122.25
2028-07-16,Electronics,West,Medium,7,6,1,1,82,8.5,28.5,570.25
2028-07-17,Clothing,East,Large,7,0,0,0,72,11.6,18.4,664.43
2028-07-18,Groceries,West,Medium,7,1,0,1,123,8.97,3.2,1266.35
2028-07-19,Groceries,North,Small,7,2,0,1,65,11.66,28.8,650.33
2028-07-20,Electronics,Central,Large,7,3,0,0,164,9.25,28.8,1095.55
2028-07-21,Electronics,South,Medium,7,4,0,1,67,8.93,26.6,498.01
2028-07-22,Clothing,East,Medium,7,5,1,0,49,11.56,7.3,551.03
2028-07-23,Sports,South,Small,7,6,1,0,22,10.17,24.2,171.27
2028-07-24,Groceries,South,Small,7,0,0,1,108,11.14,14.0,1105.15
2028-07-25,Sports,Central,Medium,7,1,0,0,34,10.02,9.1,302.93
2028-07-26,Sports,Central,Small,7,2,0,1,50,9.01,17.6,453.21
2028-07-27,Groceries,East,Medium,7,3,0,1,92,10.0,17.3,900.8
2028-07-28,Groceries,East,Small,7,4,0,0,95,11.78,16.1,887.06
2028-07-29,Sports,North,Small,7,5,1,0,28,8.3,13.6,209.5
2028-07-30,Sports,West,Medium,7,6,1,0,69,10.14,27.8,474.36
2028-07-31,Clothing,Central,Medium,7,0,0,1,54,9.42,21.3,468.42
2028-08-01,Home & Garden,South,Medium,8,1,0,0,70,9.62,25.8,483.29
2028-08-02,Sports,East,Medium,8,2,0,1,50,10.15,9.1,578.85
2028-08-03,Sports,North,Large,8,3,0,1,24,11.05,12.2,459.42
2028-08-04,Electronics,North,Small,8,4,0,0,70,7.67,11.8,524.94
2028-08-05,Electronics,West,Medium,8,5,1,0,45,12.21,6.8,517.46
2028-08-06,Electronics,Central,Large,8,6,1,1,96,10.44,3.2,1140.8
2028-08-07,Groceries,Central,Medium,8,0,0,1,155,9.25,3.9,1359.05
2028-08-08,Sports,East,Small,8,1,0,1,29,12.62,25.8,425.32
2028-08-09,Groceries,South,Large,8,2,0,0,104,10.33,10.6,1039.23
2028-08-10,Groceries,South,Large,8,3,0,1,131,8.85,20.3,1088.32
2028-08-11,Sports,South,Small,8,4,0,1,13,12.53,20.5,185.49
2028-08-12,Home & Garden,East,Medium,8,5,1,1,53,8.6,15.1,589.96
2028-08-13,Groceries,West,Large,8,6,1,1,180,10.48,22.8,1639.0
2028-08-14,Home & Garden,West,Large,8,0,0,1,66,12.46,29.2,753.21
2028-08-15,Clothing,North,Small,8,1,0,0,18,10.26,10.3,173.64
2028-08-16,Groceries,West,Small,8,2,0,0,119,9.91,13.0,957.02
2028-08-17,Electronics,North,Small,8,3,0,0,38,10.94,25.8,330.73
2028-08-18,Groceries,East,Medium,8,4,0,1,106,8.79,20.5,817.86
2028-08-19,Sports,East,Medium,8,5,1,1,45,9.12,7.7,541.55
2028-08-20,Clothing,North,Large,8,6,1,0,45,10.55,8.1,405.33
2028-08-21,Sports,Central,Large,8,0,0,1,32,11.74,12.4,441.99
2028-08-22,Electronics,North,Small,8,1,0,0,30,12.47,3.5,349.42
2028-08-23,Electronics,North,Medium,8,2,0,1,91,9.72,26.0,812.79
2028-08-24,Groceries,South,Small,8,3,0,1,37,10.25,15.7,398.03
2028-08-25,Clothing,West,Small,8,4,0,0,25,10.22,20.2,201.47
2028-08-26,Groceries,East,Large,8,5,1,0,139,11.41,15.4,1307.99
2028-08-27,Groceries,Central,Large,8,6,1,1,164,9.46,0.1,1535.58
2028-08-28,Groceries,West,Small,8,0,0,0,57,10.66,7.9,553.77
2028-08-29,Groceries,East,Small,8,1,0,0,32,10.91,11.4,319.44
2028-08-30,Home & Garden,South,Large,8,2,0,0,106,9.23,27.8,719.4
2028-08-31,Groceries,Central,Small,8,3,0,0,88,8.68,23.6,582.14
2028-09-01,Groceries,West,Small,9,4,0,1,35,9.46,13.8,479.89
2028-09-02,Groceries,West,Medium,9,5,1,0,72,11.57,7.7,762.01
2028-09-03,Clothing,East,Medium,9,6,1,0,28,9.35,6.2,277.94
2028-09-04,Home & Garden,East,Medium,9,0,0,0,38,10.76,26.1,288.16
2028-09-05,Groceries,Central,Medium,9,1,0,0,155,8.14,18.2,1110.03
2028-09-06,Clothing,Central,Small,9,2,0,0,25,10.32,9.6,248.47
2028-09-07,Electronics,Central,Large,9,3,0,0,114,9.69,22.7,791.11
2028-09-08,Groceries,North,Medium,9,4,0,0,98,8.92,18.5,767.79
2028-09-09,Groceries,North,Small,9,5,1,0,88,8.82,14.6,742.4
2028-09-10,Sports,Central,Medium,9,6,1,1,34,11.55,23.4,459.11
2028-09-11,Sports,West,Large,9,0,0,0,52,7.59,14.1,383.56
2028-09-12,Clothing,North,Medium,9,1,0,0,30,9.65,28.8,206.36
2028-09-13,Sports,North,Medium,9,2,0,0,25,9.78,29.2,196.27
2028-09-14,Groceries,North,Medium,9,3,0,0,76,12.29,24.0,674.69
2028-09-15,Electronics,South,Medium,9,4,0,0,85,9.59,10.1,730.38
2028-09-16,Sports,Central,Medium,9,5,1,0,21,10.06,25.7,179.3
2028-09-17,Sports,Central,Small,9,6,1,0,22,9.17,7.5,183.14
2028-09-18,Electronics,Central,Large,9,0,0,0,83,9.31,1.8,789.76
2028-09-19,Groceries,West,Small,9,1,0,0,35,10.45,14.7,338.68
2028-09-20,Home & Garden,South,Large,9,2,0,0,86,12.39,10.6,883.35
2028-09-21,Groceries,North,Large,9,3,0,1,119,9.62,28.0,903.16
2028-09-22,Clothing,West,Small,9,4,0,0,14,8.42,7.8,113.68
2028-09-23,Clothing,East,Small,9,5,1,0,20,8.66,0.4,194.53
2028-09-24,Home & Garden,East,Small,9,6,1,0,32,10.84,12.8,309.91
2028-09-25,Groceries,West,Medium,9,0,0,1,94,9.49,24.3,791.35
2028-09-26,Clothing,Central,Small,9,1,0,1,22,8.59,15.7,358.77
2028-09-27,Sports,South,Large,9,2,0,0,64,9.49,27.5,450.85
2028-09-28,Groceries,North,Medium,9,3,0,0,66,9.91,19.1,558.54
2028-09-29,Home & Garden,East,Medium,9,4,0,0,47,9.29,15.8,374.35
2028-09-30,Sports,North,Medium,9,5,1,0,32,8.7,3.4,306.13
2028-10-01,Sports,West,Small,10,6,1,0,30,8.31,10.7,233.35
2028-10-02,Home & Garden,Central,Small,10,0,0,0,24,7.52,11.5,180.46
2028-10-03,Sports,East,Small,10,1,0,1,11,8.2,14.0,229.71
2028-10-04,Groceries,Central,Small,10,2,0,0,52,10.89,14.8,447.41
2028-10-05,Home & Garden,West,Medium,10,3,0,0,44,10.2,21.8,357.73
2028-10-06,Groceries,East,Large,10,4,0,0,105,8.56,29.5,641.46
2028-10-07,Sports,West,Medium,10,5,1,1,31,10.25,25.6,340.9
2028-10-08,Clothing,South,Large,10,6,1,0,73,8.78,14.3,527.09
2028-10-09,Groceries,Central,Medium,10,0,0,0,95,8.2,24.2,610.02
2028-10-10,Electronics,North,Medium,10,1,0,1,70,10.46,14.7,723.48
2028-10-11,Electronics,East,Large,10,2,0,1,88,8.15,19.2,684.38
2028-10-12,Home & Garden,South,Large,10,3,0,1,65,8.99,20.6,663.4
2028-10-13,Groceries,Central,Large,10,4,0,0,184,8.83,9.0,1492.65
2028-10-14,Electronics,South,Medium,10,5,1,0,39,12.22,4.7,476.24
2028-10-15,Groceries,East,Large,10,6,1,0,129,9.19,7.8,1102.92
2028-10-16,Home & Garden,South,Large,10,0,0,0,84,9.96,2.1,807.16
2028-10-17,Sports,South,Medium,10,1,0,0,29,12.13,18.8,276.8
2028-10-18,Clothing,Central,Large,10,2,0,0,43,11.78,9.9,480.66
2028-10-19,Clothing,Central,Small,10,3,0,0,24,10.29,25.0,191.79
2028-10-20,Clothing,South,Small,10,4,0,1,25,10.19,11.8,371.04
2028-10-21,Clothing,West,Large,10,5,1,1,58,7.56,24.3,544.77
2028-10-22,Groceries,East,Large,10,6,1,0,64,11.78,16.0,598.44
2028-10-23,Clothing,East,Large,10,0,0,1,53,11.66,0.4,641.82
2028-10-24,Groceries,South,Small,10,1,0,1,85,8.79,2.7,821.56
2028-10-25,Clothing,North,Medium,10,2,0,1,50,8.59,11.4,548.98
2028-10-26,Electronics,North,Large,10,3,0,1,60,12.62,1.0,765.65
2028-10-27,Electronics,East,Small,10,4,0,0,34,12.23,17.5,333.09
2028-10-28,Groceries,North,Large,10,5,1,0,96,8.04,3.4,775.39
2028-10-29,Groceries,East,Large,10,6,1,1,76,8.26,22.0,627.82
2028-10-30,Home & Garden,Central,Large,10,0,0,0,61,9.26,26.7,389.07
2028-10-31,Electronics,East,Large,10,1,0,0,84,11.16,28.8,705.0
2028-11-01,Clothing,West,Large,11,2,0,0,44,11.43,10.3,472.67
2028-11-02,Electronics,South,Large,11,3,0,1,75,8.68,22.1,679.38
2028-11-03,Clothing,Central,Large,11,4,0,0,75,8.78,28.9,485.7
2028-11-04,Home & Garden,East,Small,11,5,1,1,44,9.82,29.7,393.03
2028-11-05,Clothing,North,Medium,11,6,1,1,40,8.96,20.1,478.14
2028-11-06,Clothing,East,Medium,11,0,0,0,35,9.33,6.8,327.14
2028-11-07,Groceries,North,Large,11,1,0,1,62,10.41,17.0,714.39
2028-11-08,Clothing,North,Medium,11,2,0,1,16,9.2,25.4,240.79
2028-11-09,Clothing,North,Medium,11,3,0,1,38,10.71,7.4,556.98
2028-11-10,Sports,East,Medium,11,4,0,1,34,10.28,25.3,413.6
2028-11-11,Electronics,North,Large,11,5,1,0,81,9.57,1.1,778.2
2028-11-12,Electronics,East,Small,11,6,1,0,49,8.22,26.2,312.38
2028-11-13,Sports,West,Medium,11,0,0,1,40,9.67,26.9,329.36
2028-11-14,Groceries,East,Large,11,1,0,0,130,12.02,19.6,1231.08
2028-11-15,Sports,South,Medium,11,2,0,0,20,10.38,4.4,213.15
2028-11-16,Sports,Central,Medium,11,3,0,1,32,10.57,26.1,414.82
2028-11-17,Electronics,Central,Small,11,4,0,0,66,9.06,2.5,570.37
2028-11-18,Electronics,East,Medium,11,5,1,0,55,11.11,25.1,426.06
2028-11-19,Clothing,South,Small,11,6,1,0,23,8.21,28.4,154.64
2028-11-20,Clothing,East,Small,11,0,0,0,29,9.8,29.4,202.34
2028-11-21,Groceries,Central,Medium,11,1,0,0,95,8.54,13.9,741.4
2028-11-22,Groceries,North,Medium,11,2,0,1,107,10.65,9.5,1210.41
2028-11-23,Groceries,West,Medium,11,3,0,1,62,11.73,6.7,831.32
2028-11-24,Home & Garden,Central,Small,11,4,0,0,38,10.3,18.4,337.95
2028-11-25,Electronics,West,Small,11,5,1,1,24,10.25,28.6,280.43
2028-11-26,Electronics,West,Medium,11,6,1,1,65,9.28,15.6,647.89
2028-11-27,Home & Garden,West,Medium,11,0,0,1,30,11.65,4.7,420.31
2028-11-28,Electronics,West,Large,11,1,0,0,39,11.01,0.8,482.8
2028-11-29,Clothing,Central,Small,11,2,0,0,34,11.67,26.5,273.1
2028-11-30,Groceries,West,Large,11,3,0,0,93,10.04,21.2,791.26
2028-12-01,Home & Garden,South,Medium,12,4,0,0,53,8.14,6.5,441.7
2028-12-02,Sports,North,Small,12,5,1,1,22,10.05,17.6,276.96
2028-12-03,Clothing,West,Small,12,6,1,1,24,9.91,26.1,242.37
2028-12-04,Sports,Central,Small,12,0,0,1,51,8.92,19.5,474.29
2028-12-05,Sports,North,Large,12,1,0,1,20,10.97,18.0,392.68
2028-12-06,Home & Garden,South,Large,12,2,0,1,89,9.56,22.7,833.34
2028-12-07,Clothing,West,Large,12,3,0,1,60,10.25,2.7,866.06
2028-12-08,Sports,East,Large,12,4,0,1,63,8.05,7.6,605.15
2028-12-09,Groceries,North,Medium,12,5,1,1,87,12.02,19.6,944.4
2028-12-10,Groceries,East,Large,12,6,1,1,169,8.53,11.2,1348.92
2028-12-11,Home & Garden,North,Medium,12,0,0,1,40,12.88,10.3,579.11
2028-12-12,Groceries,Central,Small,12,1,0,1,60,8.4,15.8,573.71
2028-12-13,Electronics,South,Large,12,2,0,1,98,10.05,19.9,974.83
2028-12-14,Home & Garden,North,Medium,12,3,0,1,55,12.75,21.9,638.57
2028-12-15,Home & Garden,South,Medium,12,4,0,0,54,13.35,1.3,668.0
2028-12-16,Sports,East,Small,12,5,1,1,34,9.07,20.0,303.23
2028-12-17,Electronics,West,Small,12,6,1,0,61,8.16,18.7,415.68
2028-12-18,Sports,West,Large,12,0,0,0,57,10.31,19.0,526.12
2028-12-19,Groceries,East,Large,12,1,0,1,198,8.57,27.2,1308.61
2028-12-20,Clothing,East,Large,12,2,0,1,34,12.03,6.3,456.16
2028-12-21,Sports,Central,Medium,12,3,0,0,27,11.13,7.9,299.53
2028-12-22,Electronics,North,Large,12,4,0,1,57,10.91,7.5,724.72
2028-12-23,Home & Garden,West,Large,12,5,1,0,64,8.97,2.7,615.75
2028-12-24,Groceries,North,Small,12,6,1,0,54,11.36,19.5,478.05
2028-12-25,Electronics,East,Medium,12,0,0,1,50,11.02,22.0,566.83
2028-12-26,Home & Garden,North,Small,12,1,0,0,38,9.89,2.4,385.39
2028-12-27,Home & Garden,South,Large,12,2,0,1,102,9.04,17.2,818.15
2028-12-28,Clothing,West,Medium,12,3,0,1,16,11.21,29.3,269.99
2028-12-29,Home & Garden,Central,Large,12,4,0,0,88,8.73,18.9,617.3
2028-12-30,Groceries,North,Small,12,5,1,0,58,11.88,16.1,577.43
2028-12-31,Groceries,North,Small,12,6,1,0,71,9.7,21.5,520.53
2029-01-01,Electronics,East,Large,1,0,0,0,134,8.7,29.3,847.93
2029-01-02,Clothing,Central,Small,1,1,0,1,55,9.74,20.8,461.06
2029-01-03,Electronics,South,Small,1,2,0,1,64,8.8,16.9,559.75
2029-01-04,Sports,North,Small,1,3,0,0,39,10.89,11.9,421.06
2029-01-05,Home & Garden,Central,Medium,1,4,0,0,56,10.01,20.1,491.62
2029-01-06,Sports,East,Medium,1,5,1,1,67,10.38,3.9,831.66
2029-01-07,Groceries,West,Medium,1,6,1,0,115,11.32,24.0,993.04
2029-01-08,Electronics,South,Small,1,0,0,1,91,10.66,20.3,928.33
2029-01-09,Home & Garden,East,Small,1,1,0,1,63,9.34,5.2,711.14
2029-01-10,Clothing,South,Large,1,2,0,1,98,8.99,15.9,843.33
2029-01-11,Electronics,South,Medium,1,3,0,1,106,9.66,7.4,1068.78
2029-01-12,Home & Garden,West,Small,1,4,0,0,52,11.57,16.1,514.09
2029-01-13,Sports,East,Medium,1,5,1,1,51,7.84,2.5,558.13
2029-01-14,Sports,North,Large,1,6,1,1,73,8.52,9.6,720.4
2029-01-15,Electronics,Central,Small,1,0,0,0,44,9.62,22.0,315.0
2029-01-16,Home & Garden,Central,Medium,1,1,0,0,98,10.59,7.6,939.75
2029-01-17,Electronics,South,Medium,1,2,0,0,138,8.49,6.4,1227.09
2029-01-18,Home & Garden,West,Medium,1,3,0,1,51,12.04,24.8,600.5
2029-01-19,Clothing,South,Medium,1,4,0,0,58,10.66,28.2,457.7
2029-01-20,Groceries,North,Medium,1,5,1,1,123,8.61,14.9,1018.85
2029-01-21,Sports,East,Small,1,6,1,1,22,12.51,10.8,399.36
2029-01-22,Home & Garden,Central,Medium,1,0,0,1,62,10.95,12.6,700.9
2029-01-23,Groceries,South,Small,1,1,0,0,109,11.48,24.6,1029.08
2029-01-24,Electronics,Central,Large,1,2,0,0,61,12.38,15.9,601.56
2029-01-25,Home & Garden,North,Small,1,3,0,0,56,9.29,8.6,486.42
2029-01-26,Home & Garden,South,Medium,1,4,0,1,88,8.82,20.2,777.08
2029-01-27,Groceries,South,Small,1,5,1,1,58,8.72,27.5,502.4
2029-01-28,Clothing,East,Medium,1,6,1,1,35,8.53,21.9,372.6
2029-01-29,Electronics,North,Medium,1,0,0,0,82,10.09,22.1,692.88
2029-01-30,Groceries,Central,Large,1,1,0,0,162,10.77,19.6,1294.84
2029-01-31,Groceries,Central,Large,1,2,0,1,160,9.8,13.8,1655.53
2029-02-01,Groceries,East,Medium,2,3,0,1,114,9.91,2.7,1251.77
2029-02-02,Groceries,Central,Medium,2,4,0,0,132,9.85,24.6,1041.63
2029-02-03,Home & Garden,East,Medium,2,5,1,0,77,9.17,15.9,655.9
2029-02-04,Home & Garden,North,Large,2,6,1,0,101,8.93,5.3,898.76
2029-02-05,Groceries,South,Medium,2,0,0,1,154,11.71,3.9,1703.42
2029-02-06,Home & Garden,West,Small,2,1,0,1,53,8.99,29.5,446.61
2029-02-07,Home & Garden,Central,Large,2,2,0,0,89,9.46,6.9,839.7
2029-02-08,Clothing,North,Small,2,3,0,0,27,10.16,23.1,206.42
2029-02-09,Electronics,South,Large,2,4,0,0,123,10.65,8.4,1143.84
2029-02-10,Electronics,North,Small,2,5,1,1,62,10.73,5.6,797.12
2029-02-11,Sports,South,Large,2,6,1,0,88,11.13,28.0,718.96
2029-02-12,Electronics,West,Medium,2,0,0,0,143,8.11,9.9,1157.52
2029-02-13,Clothing,Central,Small,2,1,0,0,43,11.1,27.2,378.4
2029-02-14,Electronics,Central,Medium,2,2,0,1,87,10.13,19.0,781.85
2029-02-15,Groceries,North,Large,2,3,0,1,180,9.92,20.9,1482.64
2029-02-16,Sports,South,Medium,2,4,0,1,47,12.15,20.1,518.13
2029-02-17,Clothing,Central,Large,2,5,1,1,110,10.51,9.8,1095.02
2029-02-18,Groceries,West,Small,2,6,1,1,99,10.73,16.4,988.56
2029-02-19,Sports,Central,Large,2,0,0,0,71,12.0,24.7,627.13
2029-02-20,Sports,East,Large,2,1,0,1,100,8.84,27.0,855.2
2029-02-21,Sports,East,Small,2,2,0,1,48,8.66,22.3,447.87
2029-02-22,Electronics,North,Small,2,3,0,1,24,9.55,21.8,349.72
